network,family,is_toy,variant,projection,relative_L2_error,max_absolute_error,negative_fraction,finite,exact_expected,context_negative_fraction,minimum_context_state,reduced_spectral_abscissa
network_093,Modular,False,Constant bias,Node + order,3.0208330121054425e-16,6.938893903907228e-17,0.0,True,True,0.0,0.0,-0.30610621998281773
network_093,Modular,False,Full DMWA,Node,0.00712751997708961,0.0007397034162825826,0.0,True,False,0.0,2.6205402721445673e-05,-0.3092677004784654
network_093,Modular,False,Full DMWA,Node + order,0.0005109690860034752,9.718523641772531e-05,0.0,True,False,0.0,0.0,1.3706205542768106e-17
network_093,Modular,False,Full DMWA,Node + order + degree,2.8466062180947116e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.3062807082475135
network_094,Random,False,Coverage,Node,2.3946820001567097e-16,8.326672684688674e-17,0.0,True,True,0.0,0.00010128631362448687,-0.39471559860427363
network_094,Random,False,Constant bias,Node,0.02225194615153313,0.0021350365002808097,0.0,True,False,0.0,7.67816717325867e-05,-0.3548626570914033
network_094,Random,False,Constant bias,Node + order,2.4011191636009084e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.33937051985338657
network_094,Random,False,Full DMWA,Node,0.022822915273062964,0.0021990101922616523,0.0,True,False,0.0,5.316926193411089e-05,-0.356038676151354
network_094,Random,False,Full DMWA,Node + order,0.0009356458334987157,0.0001624725386525326,0.0,True,False,0.0,0.0,1.556210312521662e-17
network_094,Random,False,Full DMWA,Node + order + degree,1.925352830203957e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.33989866205941227
network_095,Core-periphery,False,Coverage,Node,2.8051992072519696e-16,9.71445146547012e-17,0.0,True,True,0.0,2.8532493953832095e-05,-0.40687104212091785
network_095,Core-periphery,False,Constant bias,Node,0.0042168427451647165,0.00047352866635363977,0.0,True,False,0.0,2.478765091810725e-05,-0.39589244907496246
network_095,Core-periphery,False,Constant bias,Node + order,2.4596400735806847e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.39884110231507064
network_095,Core-periphery,False,Full DMWA,Node,0.0041178956729997565,0.0004599399827050765,0.0,True,False,0.0,1.7874329147210496e-05,-0.3965372158612792
network_095,Core-periphery,False,Full DMWA,Node + order,0.0005478232409737999,7.816719980677234e-05,0.0,True,False,0.0,0.0,0.0
network_095,Core-periphery,False,Full DMWA,Node + order + degree,1.9175088836673454e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.3990987992116499
network_096,Modular,False,Coverage,Node,2.4054604421306003e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0003019487157062436,-0.4291911351871184
network_096,Modular,False,Constant bias,Node,0.008699302236887757,0.0006735796993762276,0.0,True,False,0.0,0.0002972985291215537,-0.4099316874409829
network_096,Modular,False,Constant bias,Node + order,2.471080605565818e-16,4.85722573273506e-17,0.0,True,True,0.0,7.250206038966433e-05,-0.4057521998982282
network_096,Modular,False,Full DMWA,Node,0.008833296604566578,0.0006914136606303335,0.0,True,False,0.0,0.00028572745838093883,-0.4101030783357953
network_096,Modular,False,Full DMWA,Node + order,0.0005860699856556776,7.870243588355835e-05,0.0,True,False,0.0,7.0677535306572e-05,9.619306721333601e-17
network_096,Modular,False,Full DMWA,Node + order + degree,2.41955648809716e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.40577886431276144
network_097,Random,False,Coverage,Node,2.8413137863372683e-16,1.1102230246251565e-16,0.0,True,True,0.0,0.00013288323278897064,-0.4421620079423373
network_097,Random,False,Constant bias,Node,0.004368082884888869,0.0004826614319542212,0.0,True,False,0.0,0.00012983383093763176,-0.4305666905587555
network_097,Random,False,Constant bias,Node + order,2.292325976618644e-16,5.551115123125783e-17,0.0,True,True,0.0,5.3784052184298656e-05,-0.4292098630892232
network_097,Random,False,Full DMWA,Node,0.004360068789291694,0.00045425491332946877,0.0,True,False,0.0,0.0001174026449907438,-0.4309341336421305
network_097,Random,False,Full DMWA,Node + order,0.0005494049919108515,9.434089396941764e-05,0.0,True,False,0.0,5.126404793691029e-05,-0.42942535297927875
network_097,Random,False,Full DMWA,Node + order + degree,1.9988448608599871e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.42944555410685475
network_098,Core-periphery,False,Coverage,Node,2.6119901910955926e-16,8.326672684688674e-17,0.0,True,True,0.0,4.725526816763741e-05,-0.3624282387980091
network_098,Core-periphery,False,Constant bias,Node,0.013565823429317848,0.0019249513576784366,0.0,True,False,0.0,3.212528109590656e-05,-0.33424697952263294
network_098,Core-periphery,False,Constant bias,Node + order,3.024389229861942e-16,1.3877787807814457e-16,0.0,True,True,0.0,0.0,-0.32596391543392655
network_098,Core-periphery,False,Full DMWA,Node,0.014396164937308232,0.0019303703725783716,0.0,True,False,0.0,1.654154951115439e-05,-0.33532211745486395
network_098,Core-periphery,False,Full DMWA,Node + order,0.0005373824883779071,7.142028203346168e-05,0.0,True,False,0.0,0.0,4.3393599932329737e-17
network_098,Core-periphery,False,Full DMWA,Node + order + degree,2.394385257545255e-16,8.326672684688674e-17,0.0,True,True,0.0,0.0,-0.32647255645098666
network_099,Modular,False,Coverage,Node,2.3947466470639595e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0003757415804323242,-0.4913369174570062
network_099,Modular,False,Constant bias,Node,0.014621970656108133,0.0011491423753762428,0.0,True,False,0.0,0.00039221452091020554,-0.48862448113617857
network_099,Modular,False,Constant bias,Node + order,2.853647779583216e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0001463336383118433,-0.47454927269577774
network_099,Modular,False,Full DMWA,Node,0.01445980767116074,0.0010945351212285626,0.0,True,False,0.0,0.00038335127784177924,-0.4887491009665575
network_099,Modular,False,Full DMWA,Node + order,0.0003534926428355088,4.228414214525744e-05,0.0,True,False,0.0,0.00014552035924507477,9.696031600288775e-17
network_099,Modular,False,Full DMWA,Node + order + degree,2.508632385497312e-16,4.163336342344337e-17,0.0,True,True,0.0,0.0,-0.47473237451990374
network_100,Random,False,Coverage,Node,2.87663763609365e-16,6.938893903907228e-17,0.0,True,True,0.0,9.86392731744113e-05,-0.4304166637505833
network_100,Random,False,Constant bias,Node,0.002628650177191894,0.00023341033135319822,0.0,True,False,0.0,8.948930457939477e-05,-0.4204209572942291
network_100,Random,False,Constant bias,Node + order,2.360621922694791e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.41984009755792007
network_100,Random,False,Full DMWA,Node,0.0029365704442761145,0.0002472957762199232,0.0,True,False,0.0,7.786958237643132e-05,-0.42078023036502943
network_100,Random,False,Full DMWA,Node + order,0.0005539350408545224,7.215459285338927e-05,0.0,True,False,0.0,0.0,1.4407395532631023e-17
network_100,Random,False,Full DMWA,Node + order + degree,2.128098525974142e-16,5.551115123125783e-17,0.0,True,True,0.0,0.0,-0.42002320426956186
