network,family,is_toy,variant,total_fraction,spatial_TV_mean,spatial_TV_t1,spatial_TV_t10,spatial_TV_max,total_ratio_t1,total_ratio_t10
network_051,Modular,False,Constant bias,0.0029994618717453427,0.0012556829318151332,0.0021304755911953042,0.00026690027118974577,0.0025111456402846363,0.9973386487626383,0.9957509243360124
network_051,Modular,False,Full DMWA,0.0013299072985642466,0.0020921358985650867,0.0026556624118348644,0.0011658522864764005,0.003259776235081744,0.9983827121598662,0.9997416554759355
network_052,Random,False,Coverage,1.675663054960626e-16,7.74727504371242e-17,8.326672684688674e-17,2.1337098754514727e-16,2.1337098754514727e-16,1.0,1.0000000000000007
network_052,Random,False,Constant bias,0.01130517368704845,0.0019026044191422595,0.0024973818730977225,0.0005764268679414571,0.0032995265819472912,0.9896903914742388,0.9851289276931828
network_052,Random,False,Full DMWA,0.012720504762071962,0.002148544901300837,0.00280858724894786,0.0006483061677241891,0.0037085714633842033,0.988428388032078,0.9830983799044227
network_053,Core-periphery,False,Coverage,1.205535904996209e-16,7.939937769763093e-17,9.194034422677078e-17,5.0090140368830305e-17,2.3245294578089215e-16,0.9999999999999998,0.9999999999999997
network_053,Core-periphery,False,Constant bias,0.0013007503222652484,0.00035628958283285807,0.0006608327923625749,4.592522214900453e-05,0.0007524381456968203,1.0009429403079977,1.0026608608609027
network_053,Core-periphery,False,Full DMWA,0.0012288545162685645,0.0006676923112622043,0.0011001462657505377,0.00011798937828359128,0.0013125794515659872,1.0007806545716929,1.0028664245662509
network_054,Modular,False,Coverage,1.1881519847241284e-16,8.091400813259319e-17,1.0234868508263162e-16,3.859759734048396e-17,1.8561541192951836e-16,1.0,0.9999999999999999
network_054,Modular,False,Constant bias,0.00021567838975753293,0.00039450168417117036,0.0006026390987355374,0.0001261594796306692,0.0007248928145611542,0.9997662954346922,0.9998992199661486
network_054,Modular,False,Full DMWA,0.0004219347804362117,0.0006767992828761886,0.0007805234996633246,0.0003726751126910369,0.0009794336827111463,0.9996957689381066,0.9990655339567273
network_055,Random,False,Coverage,1.1836471078719735e-16,8.287641406479196e-17,9.71445146547012e-17,2.0816681711721685e-17,2.237793284010081e-16,1.0000000000000002,1.0000000000000002
network_055,Random,False,Constant bias,0.001900675155043792,0.0009461451484603518,0.0013626131629827232,0.0002571843935907127,0.0016799091739819697,1.0017753842331996,1.0025073723652602
network_055,Random,False,Full DMWA,0.0016679757116439457,0.0009232797370021257,0.0013496706879104758,0.00023478140634839578,0.0016634275206177194,1.001513782767227,1.0024993479257207
network_056,Core-periphery,False,Coverage,2.2775051254536947e-16,7.923457896741317e-17,8.933825901280557e-17,8.695301423333746e-17,1.5482407023093003e-16,1.0000000000000002,1.0000000000000004
network_056,Core-periphery,False,Constant bias,0.0035862086347336663,0.000497823870635216,0.0008157202243990868,0.00010297808554886648,0.0009583311062709371,1.0028622153323967,1.0065670852091266
network_056,Core-periphery,False,Full DMWA,0.003272364839805883,0.0004948964739157727,0.0008266494671406071,9.742325154390356e-05,0.0009608451617750449,1.002610644739582,1.00598936467847
network_057,Modular,False,Coverage,1.186885309140936e-16,2.021039585686779e-16,2.463307335887066e-16,1.8041124150158794e-16,3.7816971776294395e-16,1.0,1.0
network_057,Modular,False,Constant bias,0.01568961898207305,0.0050651750563728394,0.0038502201201279264,0.004952168966899295,0.005783229008682179,1.0133970558378782,1.0260285780535066
network_057,Modular,False,Full DMWA,0.016669068553686876,0.005321980063278621,0.00396567449299284,0.005245107541112473,0.006101948478304633,1.0147333758965171,1.0260492944188075
network_058,Random,False,Coverage,8.684351751612689e-17,6.565494675703223e-17,8.326672684688674e-17,6.765421556309548e-17,1.7694179454963432e-16,1.0,0.9999999999999998
network_058,Random,False,Constant bias,0.002355507791321787,0.0002907709541131594,0.0005384365454777409,3.85074669323074e-05,0.0006219766680762278,1.0019041366398906,1.003523504461164
network_058,Random,False,Full DMWA,0.0036698226662984722,0.0005459076153152418,0.0010299840164037302,6.388801475775601e-05,0.001183288153194845,1.002911082254244,1.0056209245515728
network_059,Core-periphery,False,Coverage,9.432336345379762e-17,7.801051471467701e-17,8.673617379884035e-17,6.591949208711867e-17,1.97758476261356e-16,1.0,1.0
network_059,Core-periphery,False,Constant bias,0.0005540988486987344,0.000559909158240141,0.0007732307258302706,0.00015430157453823722,0.0009821008452271674,0.9993737783238664,0.9997371447502452
network_059,Core-periphery,False,Full DMWA,0.0005616359136012433,0.0006451191974417594,0.00090559320339096,0.00020411680974898993,0.0011238841228106023,0.9992385585644995,1.0002429960276948
network_060,Modular,False,Coverage,1.870961355458993e-16,9.362953121150318e-17,1.1796119636642288e-16,6.201636426617085e-17,1.7694179454963432e-16,1.0000000000000002,1.0000000000000004
network_060,Modular,False,Constant bias,0.0038667063636586203,0.0020627743149889324,0.002222115203497653,0.0009068560513822736,0.0030944737894575327,0.996115191369345,0.9967703045290673
network_060,Modular,False,Full DMWA,0.0039097262994691965,0.002294487437187604,0.0024176922221712457,0.0010175785538138744,0.0034286102047586895,0.996011642780555,0.9970978077546193
network_061,Random,False,Coverage,2.2645509312544845e-16,8.895228303940072e-17,1.0408340855860843e-16,1.0842021724855044e-16,1.700029006457271e-16,0.9999999999999998,0.9999999999999996
network_061,Random,False,Constant bias,0.002825574042085256,0.0012706971720798292,0.0019054324228294957,0.0002640903105007638,0.0023868641032649216,1.0029332541849565,1.0023728389904099
network_061,Random,False,Full DMWA,0.0027473126839872965,0.0013440076740138028,0.0020692702661211215,0.00025214636300396583,0.0025711336556808835,1.00278523735742,1.0025376896644964
network_062,Core-periphery,False,Coverage,3.009947404654416e-16,8.876796867007819e-17,1.0928757898653885e-16,7.502679033599691e-17,2.6107588313450947e-16,1.0000000000000002,1.0000000000000004
network_062,Core-periphery,False,Constant bias,0.0011977329398276063,0.0011178343248910475,0.0015316587050140228,0.0003382942215692823,0.0019354357256807127,1.001115825549589,1.0016756304648193
network_062,Core-periphery,False,Full DMWA,0.0006735037038409423,0.0015126387274370739,0.002137891903804095,0.00041283046062784044,0.002677928752558554,1.0006226869561667,1.0010334024693093
network_063,Modular,False,Coverage,7.101329637201401e-17,9.868841854832057e-17,8.673617379884035e-17,8.673617379884035e-17,1.942890293094024e-16,1.0,0.9999999999999999
network_063,Modular,False,Constant bias,0.014188702073709402,0.0013749343755062597,0.0015599606416578753,0.0009998412312042099,0.0019170572004036449,0.9874578637494754,0.9776684913821764
network_063,Modular,False,Full DMWA,0.01501004003874022,0.0011080905323798708,0.0014113530992781766,0.0006914840908877964,0.0017020588783453125,0.9867498716057492,0.976331928384242
network_064,Random,False,Coverage,2.349701587702352e-16,9.574372544784992e-17,1.1275702593849246e-16,8.586881206085195e-17,1.682681771697503e-16,1.0000000000000004,1.0000000000000002
network_064,Random,False,Constant bias,0.0010787001541595592,0.003922541853282693,0.004195289123356439,0.0019583669717264116,0.005752935410490632,1.0005803539761906,1.003968528915
network_064,Random,False,Full DMWA,0.0004886679641380416,0.004174727307340092,0.004493508758482367,0.002057610789731271,0.006156675774024361,1.000155574606158,1.0028710984287639
network_065,Core-periphery,False,Coverage,2.304098191838795e-16,1.4645402945934193e-16,3.5388358909926865e-16,3.469446951953614e-17,4.961309141293668e-16,0.9999999999999994,1.0
network_065,Core-periphery,False,Constant bias,0.0003691296093658082,0.0007800804773936171,0.0012178825099628064,0.00017120961712174636,0.0014716251450713428,0.9995992226710484,0.9998047513180852
network_065,Core-periphery,False,Full DMWA,0.0005455984081415952,0.00089449161339874,0.001389226749321305,0.00020251220119149333,0.0016868859880471588,0.9995086934388538,0.9992856660076347
network_066,Modular,False,Coverage,9.443927174330092e-17,9.524499244850661e-17,1.3183898417423734e-16,7.806255641895632e-17,2.498001805406602e-16,0.9999999999999998,0.9999999999999997
network_066,Modular,False,Constant bias,0.0014288670582920987,0.0008404450415253695,0.0011111092801723704,0.00045263403181473524,0.00132286953914686,1.0013393181903887,1.0018035787948862
network_066,Modular,False,Full DMWA,0.0016134904314237715,0.0007543031221185634,0.0011448799410622643,0.0003285787666876226,0.0013402907064578168,1.001470277491903,1.0023717423643677
network_067,Random,False,Coverage,3.0660849872334877e-16,1.1586218096049093e-16,1.7694179454963432e-16,1.0408340855860843e-16,2.3245294578089215e-16,1.0,0.9999999999999997
network_067,Random,False,Constant bias,0.002798180920398538,0.002714731306774917,0.0030566794628175045,0.001292912271433017,0.00411067734945198,0.9981363644362687,0.992999392748193
network_067,Random,False,Full DMWA,0.004068571593126628,0.0033069601451476945,0.004013158366694396,0.0013547571156208504,0.005243970299679747,0.9970862257440875,0.9907864480044828
network_068,Core-periphery,False,Coverage,1.2144127940043758e-16,8.223456637868054e-17,9.020562075079397e-17,1.6132928326584306e-16,1.7867651802561113e-16,1.0,0.9999999999999996
network_068,Core-periphery,False,Constant bias,0.003580634709842691,0.0020050109493013734,0.002565888208719308,0.000678893076830488,0.003340426045152344,1.0034992572677428,1.0033145728324209
network_068,Core-periphery,False,Full DMWA,0.004046955185890721,0.002039050760351601,0.002483123201480926,0.0007843910670468513,0.003269703073746407,1.0038973804175633,1.0039411180206028
network_069,Modular,False,Coverage,3.783427034159196e-16,1.0491173901838736e-16,1.1449174941446927e-16,6.505213034913027e-17,2.185751579730777e-16,1.0000000000000004,1.0000000000000004
network_069,Modular,False,Constant bias,0.01706945378144363,0.003438951818751891,0.003907800303649355,0.0011468370010134024,0.0053983112012885685,1.016179511079914,1.0194608621515244
network_069,Modular,False,Full DMWA,0.016893636508750375,0.0033286043377623855,0.00379832242094753,0.001086700868986071,0.005305554258709639,1.0160959061610317,1.019279814754246
network_070,Random,False,Coverage,1.5415698742942998e-16,8.719587551997421e-17,1.1102230246251565e-16,8.847089727481716e-17,2.1510571102112408e-16,1.0,0.9999999999999996
network_070,Random,False,Constant bias,0.005047852310827912,0.002332582871213734,0.0029735390341871885,0.0008363462690749862,0.003826692332201769,1.004101323864748,1.0091346124260667
network_070,Random,False,Full DMWA,0.006092458758764405,0.002593737944274957,0.0031632347919873793,0.0010623014158733825,0.004109952297900777,1.004841099669293,1.0114161437944424
network_071,Core-periphery,False,Coverage,1.2649683445859287e-16,1.2818739125730618e-16,2.5847379792054426e-16,3.9898639947466563e-17,5.030698080332741e-16,1.0,1.0000000000000002
network_071,Core-periphery,False,Constant bias,0.002263017731169999,0.0006600127297148037,0.001197996667064511,9.442006735861218e-05,0.0013851205095096759,1.0019778666241883,1.0030092858272326
network_071,Core-periphery,False,Full DMWA,0.00266419600143014,0.0009823823962680123,0.002008581339161446,8.244404822119189e-05,0.0022903161659877085,1.0026317198371224,1.002835117206847
network_072,Modular,False,Coverage,6.330558313426926e-17,6.937159180431251e-17,7.28583859910259e-17,3.8163916471489756e-17,1.6479873021779667e-16,1.0,1.0
network_072,Modular,False,Constant bias,0.004782832323163647,0.0020406685098258537,0.002443397540018653,0.0009762354038637712,0.003161708156850334,0.9961722400694226,0.9910876425095042
network_072,Modular,False,Full DMWA,0.004584096410567995,0.0021033537403149075,0.002562126550498039,0.0008023903594624304,0.0033425700236407903,0.9964041485609842,0.9908735745559203
network_073,Random,False,Coverage,1.2831303804869768e-16,9.913944665207456e-17,1.457167719820518e-16,7.45931094670027e-17,2.2898349882893854e-16,1.0,1.0
network_073,Random,False,Constant bias,0.0011881981686924239,0.002266631427150834,0.003223189283412871,0.0006146122894421678,0.004031760786003102,1.0009637081217067,1.00234563229299
network_073,Random,False,Full DMWA,0.0031358929497357136,0.002007340048783664,0.0028588028930046153,0.0005191472385273326,0.0035902947483918146,1.0026588176346984,1.0048636630900067
network_074,Core-periphery,False,Coverage,1.0845150427638318e-16,1.6711675446257067e-16,4.0592529337857286e-16,6.787105599759258e-17,6.349087922075114e-16,1.0000000000000002,1.0000000000000002
network_074,Core-periphery,False,Constant bias,0.0004609447781718207,0.0013731105494396987,0.002504563175673784,0.00023483843049335642,0.002898191298703753,0.9993297498939695,1.0009555431838322
network_074,Core-periphery,False,Full DMWA,0.002215916511582727,0.001544997906337373,0.002818952212819527,0.00024926689905091975,0.0032719792483814,0.997819855368458,0.9975687415082765
network_075,Modular,False,Coverage,1.7866434536182546e-16,1.0778270637112898e-16,1.6306400674181987e-16,9.93129189996722e-17,2.8102520310824275e-16,0.9999999999999998,0.9999999999999996
network_075,Modular,False,Constant bias,0.0019086112724654716,0.0013304026523303977,0.0018209569904753479,0.0005366369238613952,0.002140050767108364,0.9986194881130117,0.9956741736866079
network_075,Modular,False,Full DMWA,0.002498334808090973,0.001215181097335956,0.001686873207823637,0.0004817872968768379,0.001967383804120334,0.99803336720536,0.9951013504605629
network_076,Random,False,Coverage,1.2952296670296737e-16,7.729927808952654e-17,1.700029006457271e-16,5.204170427930421e-17,1.700029006457271e-16,1.0000000000000004,1.0000000000000002
network_076,Random,False,Constant bias,0.0037604670762853482,0.002337879753136681,0.0033786260171607234,0.0005660486340275149,0.004247086536420577,0.9964397870941587,0.9960063174689718
network_076,Random,False,Full DMWA,0.004208757798812641,0.0022303894071474986,0.003257233756289446,0.00053416321655032,0.004071785226710829,0.9963611609795534,0.9944557627974067
network_077,Core-periphery,False,Coverage,1.5159789470382685e-16,8.985921815668484e-17,1.0061396160665481e-16,5.128276275856436e-17,1.8886801844697487e-16,1.0000000000000004,1.0
network_077,Core-periphery,False,Constant bias,0.00016252304866689864,0.0009615171076801344,0.0015197770587659486,0.00022339960319706076,0.0018351863215870555,1.0002110620652997,1.0000634372958848
network_077,Core-periphery,False,Full DMWA,0.0006296640580912787,0.0011510446850985724,0.0016067325541731445,0.0003190280491244864,0.0020161449669776977,1.0006550922762911,1.0005731168422194
network_078,Modular,False,Coverage,2.204162205956278e-16,1.099451476041513e-16,1.474514954580286e-16,5.605325231750058e-17,2.454633718507182e-16,0.9999999999999998,0.9999999999999997
network_078,Modular,False,Constant bias,0.004140747258880131,0.0029210714755845907,0.0031388578166716974,0.001438544721828857,0.004308622624377018,1.00404965681055,1.0037005964990715
network_078,Modular,False,Full DMWA,0.0048747786602444726,0.003788884054450095,0.003906695784040725,0.0019380513471356955,0.005494341284234144,1.0047106146632792,1.0043857078792284
network_079,Random,False,Coverage,2.2657524722289115e-16,1.4132792158783047e-16,2.8449465006019636e-16,1.465841337200402e-16,4.2327252813834093e-16,0.9999999999999998,0.9999999999999997
network_079,Random,False,Constant bias,0.010079737370463407,0.0023573531353654996,0.003687984154070921,0.0005760935516935762,0.00439842610424538,0.9919470866546802,0.9849165083138037
network_079,Random,False,Full DMWA,0.011054283774013471,0.002498047068638332,0.0038135033421048403,0.0006144257080557204,0.004598639736167273,0.990308624316301,0.9855433378231836
network_080,Core-periphery,False,Coverage,9.702459902625346e-17,8.273329937802386e-17,7.112366251504909e-17,4.7704895589362195e-17,2.719179048593645e-16,1.0,1.0
network_080,Core-periphery,False,Constant bias,0.00012310851141315136,0.0011441828892446017,0.0018804350008391896,0.0002125089035784119,0.0022569192747532094,1.0001634902838643,0.9997427362895275
network_080,Core-periphery,False,Full DMWA,0.00018465654836348136,0.0015836951587780688,0.002591257958367243,0.00029199063786172286,0.0031135889467141086,1.0000715063640084,0.9994985901693204
network_081,Modular,False,Coverage,1.3498577707901752e-16,3.1870339700645895e-16,6.38378239159465e-16,9.71445146547012e-17,6.626643678231403e-16,1.0000000000000002,0.9999999999999997
network_081,Modular,False,Constant bias,0.022184768347358042,0.003089830019908477,0.005370726585363229,0.00044080204398660745,0.00627626451298742,0.9840966813123359,0.962147960847285
network_081,Modular,False,Full DMWA,0.02345726148234034,0.0036103004013350306,0.00649532628303354,0.0004817134576030574,0.007488854533276395,0.9834788960542232,0.9593509472732942
network_082,Random,False,Coverage,8.176677265898409e-17,7.837480664463214e-17,1.0408340855860843e-16,2.949029909160572e-17,1.682681771697503e-16,1.0,1.0
network_082,Random,False,Constant bias,0.0017036413833405796,0.0013680076445233562,0.002324256463744314,0.0002350033398669032,0.0027730826189914706,0.9981253062298727,0.9987602217472071
network_082,Random,False,Full DMWA,0.0018029110213695382,0.0016270355267942866,0.00269123379512814,0.00027613604611671403,0.0032407681283577556,0.9977635815231873,0.9994057206280533
network_083,Core-periphery,False,Coverage,1.0558631092084803e-16,8.161873954470877e-17,1.734723475976807e-16,1.9081958235744878e-17,1.942890293094024e-16,1.0000000000000002,1.0
network_083,Core-periphery,False,Constant bias,0.0024711318066242354,0.0018424670133588012,0.002458528720208703,0.0006589037278829013,0.0030995239171174496,0.9979405412696123,0.9955396976129466
network_083,Core-periphery,False,Full DMWA,0.0016232745068967712,0.0020978967127286137,0.0025498574712363616,0.0009038190986577366,0.003289387863830923,0.9986985847136199,0.9964947868079012
network_084,Modular,False,Coverage,1.7277825015243797e-16,2.0194783345583993e-16,3.434752482434078e-16,1.8561541192951836e-16,4.0592529337857286e-16,0.9999999999999998,1.0000000000000002
network_084,Modular,False,Constant bias,0.0010634956069997307,0.0014320003785213945,0.0019507559345148216,0.0008605258403629069,0.002354699214197443,1.00085071159974,1.0021678841620238
network_084,Modular,False,Full DMWA,0.001189145305419549,0.0013718924741146909,0.00194955953925759,0.0007549903759017616,0.0023519531170180415,1.00099097011283,1.0021965358320777
network_085,Random,False,Coverage,9.81301240266682e-17,8.681423635525933e-17,1.1102230246251565e-16,5.377642775528102e-17,2.1163626406917047e-16,1.0,0.9999999999999998
network_085,Random,False,Constant bias,0.010082731348619436,0.002513083518588946,0.002682670774400245,0.0013749071682030052,0.003613650300273094,1.0089074840551293,1.0159170690563273
network_085,Random,False,Full DMWA,0.01059983245903848,0.0031409873731817494,0.003400438586602536,0.0017118374824884337,0.00449582198682787,1.0094570270632846,1.0164929347185248
network_086,Core-periphery,False,Coverage,1.335074270216418e-16,1.0187597293542795e-16,1.491862189340054e-16,6.938893903907228e-18,2.255140518769849e-16,1.0000000000000002,1.0
network_086,Core-periphery,False,Constant bias,0.003337821460498145,0.001019968381449536,0.0012389251242417576,0.0004363233007381802,0.0015826964733759415,0.9968875003978774,0.995931213606417
network_086,Core-periphery,False,Full DMWA,0.0035687496118384475,0.0009852568916287193,0.0012977832134532363,0.0003998146868169502,0.0016003291849397807,0.9967570202812298,0.9953197656472147
network_087,Modular,False,Coverage,2.3934374872737535e-16,1.826230139334584e-16,2.42861286636753e-16,8.153200337090993e-17,3.400058012914542e-16,0.9999999999999998,1.0
network_087,Modular,False,Constant bias,0.004738724334145463,0.002601084322270255,0.0030830872187589814,0.0010872869691124533,0.004044035051563678,0.9966019030330069,0.9891305165847595
network_087,Modular,False,Full DMWA,0.0034416867942066946,0.0023452356021960562,0.0029518601383536694,0.0009418298300747155,0.003770708176371325,0.997153988450372,0.9936429018623529
network_088,Random,False,Coverage,7.46106108735803e-17,7.81319453579954e-17,8.326672684688674e-17,5.898059818321144e-17,1.6306400674181987e-16,1.0000000000000002,0.9999999999999998
network_088,Random,False,Constant bias,0.004097105534508339,0.0011730895497810215,0.0016390371841758736,0.0003179180912240916,0.002074233253362142,1.0038493883756723,1.0053651223201487
network_088,Random,False,Full DMWA,0.004031600826506363,0.0017502114605516966,0.0024513114715427747,0.0004683983380089278,0.0031023372064209907,1.0040809243335782,1.0042635281150656
network_089,Core-periphery,False,Coverage,9.206356556589144e-17,7.801051471467703e-17,1.0581813203458523e-16,6.613633252161577e-17,2.1337098754514727e-16,1.0,1.0000000000000002
network_089,Core-periphery,False,Constant bias,0.001854194341280164,0.0004481673900002759,0.000770858874587655,7.725905914262183e-05,0.0009153530339227464,1.0017259217087329,1.0023847668669232
network_089,Core-periphery,False,Full DMWA,0.0020109872506606655,0.0007023612911624134,0.0010524893981977736,0.00015760581444980955,0.0013066683070297215,1.0019185705838027,1.0024004040383478
network_090,Modular,False,Coverage,1.0340132480599995e-16,1.2595827159067594e-16,1.734723475976807e-16,8.673617379884035e-17,2.6020852139652106e-16,1.0,1.0000000000000002
network_090,Modular,False,Constant bias,0.00431809861653171,0.003713993474056781,0.003309884784528174,0.003157477755459874,0.004552898026294175,0.9961754504221477,0.9932984826641249
network_090,Modular,False,Full DMWA,0.0028439510850524347,0.004269066113629974,0.003796380908118957,0.0036204696593505857,0.00528226592005818,0.9973466754439518,0.9960993091109756
network_091,Random,False,Coverage,5.888948012141124e-16,3.559999517399604e-16,8.049116928532385e-16,1.3183898417423734e-16,1.1136924715771102e-15,1.0000000000000007,1.0
network_091,Random,False,Constant bias,0.0008263323303596621,0.004318448014476574,0.0043448780713438405,0.002771561523422287,0.005807724332362509,0.9997379909103223,0.9954729924936154
network_091,Random,False,Full DMWA,0.0012485048749376732,0.00473322492277706,0.00469190515128454,0.0029450814870628826,0.0065245930004829925,0.9999678893754527,0.9928645155148192
network_092,Core-periphery,False,Coverage,4.070713759804678e-16,1.0905555972162694e-16,1.717376241217039e-16,4.0332320816460765e-17,2.498001805406602e-16,0.9999999999999994,0.9999999999999997
network_092,Core-periphery,False,Constant bias,0.0018408849592460158,0.0005959486164051612,0.0010129066912932631,9.956743300780025e-05,0.001192307109450271,1.0013376092411965,1.003673576323604
network_092,Core-periphery,False,Full DMWA,0.0011489469523879663,0.00039608430998445477,0.0006516370864275509,7.980098994203469e-05,0.0007584600917536991,1.000891111838192,1.0020465312866558
network_093,Modular,False,Coverage,7.47650702207436e-17,6.486022656460033e-17,9.367506770274758e-17,4.0115480381963664e-17,2.0643209364124004e-16,1.0000000000000002,1.0
network_093,Modular,False,Constant bias,0.0058232614048075145,0.0013137546045006113,0.002332510626456329,0.0001697823450450707,0.002734910979088283,0.9941244719901747,0.9940932235863599
network_093,Modular,False,Full DMWA,0.006855123781689989,0.001605143627940594,0.0028177267587814157,0.00021234703049468218,0.003344879725738107,0.9931495251879762,0.9928937362546673
network_094,Random,False,Coverage,1.4508572837535355e-16,9.564831565667118e-17,1.3530843112619095e-16,1.222980050563649e-16,1.9949319973733282e-16,1.0,0.9999999999999994
network_094,Random,False,Constant bias,0.004946717324103682,0.001983364972919331,0.0029767532428346226,0.0004293245768863946,0.0037073820392648955,1.0045608423730181,1.006065519165461
network_094,Random,False,Full DMWA,0.004718792929146345,0.002051939074457509,0.003288178085077458,0.00039174561575114493,0.003985408280107365,1.003977378820502,1.0070444911465974
network_095,Core-periphery,False,Coverage,2.7685109373659237e-16,9.914486766293691e-17,1.5612511283791264e-16,8.044780119842443e-17,2.0122792321330962e-16,0.9999999999999998,0.9999999999999997
network_095,Core-periphery,False,Constant bias,0.0028265758785807425,0.0010125308824706955,0.0016595650325937905,0.000162805344028009,0.0020099671145683787,0.9975828855408754,0.9958747859824028
network_095,Core-periphery,False,Full DMWA,0.0033647340299909913,0.0011638944162231696,0.0019240857056720111,0.0001982768472200831,0.0023079562412246573,0.9971831473333561,0.9949155606886697
network_096,Modular,False,Coverage,1.437339936138297e-16,9.060460715026863e-17,1.1449174941446927e-16,6.591949208711867e-17,2.0122792321330962e-16,0.9999999999999997,0.9999999999999998
network_096,Modular,False,Constant bias,0.0018043348881960847,0.0015315013211256879,0.0018289854554007362,0.0008287739446038063,0.002357934013050067,0.9982961914909015,0.998342098666545
network_096,Modular,False,Full DMWA,0.0024346853298812493,0.0019777199966794614,0.002071708896438783,0.001276892474267849,0.002753233730752428,0.9976804407402826,0.9979923113338552
network_097,Random,False,Coverage,1.3855370999254275e-16,9.10729824887824e-17,1.5785983631388945e-16,6.938893903907228e-17,1.9081958235744878e-16,1.0,0.9999999999999994
network_097,Random,False,Constant bias,0.0012448691484358387,0.0009979945770569444,0.001440716715469385,0.0002457503511682363,0.0017909724451077233,1.0012662940286319,1.0011002510151785
network_097,Random,False,Full DMWA,0.0012558032598723016,0.0007000376074244442,0.0010705111659169379,0.0001426797815433636,0.0013172698219828007,1.0011448741115734,1.00178767365334
network_098,Core-periphery,False,Coverage,1.5957684203064568e-16,9.844230465516634e-17,1.5439038936193583e-16,8.521829075736065e-17,2.1510571102112408e-16,1.0,1.0000000000000002
network_098,Core-periphery,False,Constant bias,0.009556244527260513,0.0013977050256972433,0.00281549542198381,0.00012103721234276463,0.0032135459349079635,1.0085579270445792,1.0126611152730374
network_098,Core-periphery,False,Full DMWA,0.010654252525212078,0.0016878790056683458,0.003279483231920807,0.00014114190466970347,0.00384102980037594,1.009789789971054,1.0136522497218443
network_099,Modular,False,Coverage,1.6972018666442134e-16,1.2065001775418695e-16,1.457167719820518e-16,1.1449174941446927e-16,2.671474153004283e-16,0.9999999999999998,0.9999999999999999
network_099,Modular,False,Constant bias,0.016762185556847782,0.003077657824304255,0.003295250378736906,0.0023400870664290474,0.004214384719737944,0.9852024147174087,0.9737107354841625
network_099,Modular,False,Full DMWA,0.0165855340359304,0.003086394573070584,0.0031449447609493836,0.002489415507390881,0.0040997715637080545,0.9852764633438819,0.9742606382680881
network_100,Random,False,Coverage,1.13619737784266e-16,8.091617653693817e-17,1.0061396160665481e-16,5.377642775528102e-17,1.8735013540549517e-16,0.9999999999999998,1.0
network_100,Random,False,Constant bias,0.00010945568992487583,0.0005890288846510986,0.000839853136342078,0.0001541049055555476,0.0010470967575448601,1.0000488579063533,1.0002742342958044
network_100,Random,False,Full DMWA,7.245349495541806e-05,0.0007236323843185542,0.0010070958336755968,0.0001843367064195446,0.0012821903001864572,1.0000756505278598,0.9996433979133754
